problema,algoritmo,run,f1,f2,f3
Truss2D,NSGA-II,0,0.05106552105915112,8472.148865989673,
Truss2D,NSGA-II,0,0.0064441533049106915,62655.04317574036,
Truss2D,NSGA-II,0,0.03132018014558913,12838.588618343654,
Truss2D,NSGA-II,0,0.005388183481520993,74415.59167933934,
Truss2D,NSGA-II,0,0.004179385516459691,97100.46747458584,
Truss2D,NSGA-II,0,0.011259877514823918,35924.280889793896,
Truss2D,NSGA-II,0,0.009144497024180815,44079.06795233247,
Truss2D,NSGA-II,0,0.004472102137474354,90382.46781448995,
Truss2D,NSGA-II,0,0.009669136786331082,41430.722369262236,
Truss2D,NSGA-II,0,0.025767736546713507,15650.857255832278,
Truss2D,NSGA-II,0,0.02233245980417966,18500.955779794494,
Truss2D,NSGA-II,0,0.005073553587592691,80276.3518191458,
Truss2D,NSGA-II,0,0.01095196533205656,36892.052099803244,
Truss2D,NSGA-II,0,0.04772069260789215,8655.51635207993,
Truss2D,NSGA-II,0,0.007953653244869102,50950.357257106334,
Truss2D,NSGA-II,0,0.036642671689884124,11016.957937246792,
Truss2D,NSGA-II,0,0.02996583738497785,13537.689911389176,
Truss2D,NSGA-II,0,0.027693511994896124,14584.547799730015,
Truss2D,NSGA-II,0,0.017489961477838316,23001.99237903303,
Truss2D,NSGA-II,0,0.005177460513737453,78283.8728029613,
Truss2D,NSGA-II,0,0.04523736589673258,8969.882048816222,
Truss2D,NSGA-II,0,0.00466997917420773,86076.11214370278,
Truss2D,NSGA-II,0,0.009517151312454505,42436.967376302695,
Truss2D,NSGA-II,0,0.015024760413756534,27177.72292032819,
Truss2D,NSGA-II,0,0.02197536069570818,19190.24456183169,
Truss2D,NSGA-II,0,0.022788041045990203,17897.05821025496,
Truss2D,NSGA-II,0,0.03920023281655479,10225.357169335488,
Truss2D,NSGA-II,0,0.01638628196997652,25131.54153081084,
Truss2D,NSGA-II,0,0.018578961530950726,21781.896747633502,
Truss2D,NSGA-II,0,0.03919042994003266,10229.59437194954,
Truss2D,NSGA-II,0,0.004299134652299257,93831.77633598895,
Truss2D,NSGA-II,0,0.004297898076153068,93875.79257026817,
Truss2D,NSGA-II,0,0.009323934776222259,43393.87774152356,
Truss2D,NSGA-II,0,0.015526517184007644,26617.753695240885,
Truss2D,NSGA-II,0,0.005190474863167799,77801.62001841729,
Truss2D,NSGA-II,0,0.04230528566680079,9487.025424868425,
Truss2D,NSGA-II,0,0.037198872968787905,10868.594982372024,
Truss2D,NSGA-II,0,0.02047864118545714,19676.320874595596,
Truss2D,NSGA-II,0,0.02849701305945493,14177.005080339948,
Truss2D,NSGA-II,1,0.05159730503338171,8432.740458037011,
Truss2D,NSGA-II,1,0.004040443550631521,99907.05551333097,
Truss2D,NSGA-II,1,0.004516517677660173,89094.79940536866,
Truss2D,NSGA-II,1,0.005996623531780238,66816.0643439478,
Truss2D,NSGA-II,1,0.02361259228575395,17018.442450171053,
Truss2D,NSGA-II,1,0.03848210485453947,10451.602719791013,
Truss2D,NSGA-II,1,0.015530981172297426,25782.139232697275,
Truss2D,NSGA-II,1,0.0451067237594171,9021.017571947888,
Truss2D,NSGA-II,1,0.004122693425722002,97162.56519321805,
Truss2D,NSGA-II,1,0.037037036534732413,10946.52025698907,
Truss2D,NSGA-II,1,0.007513293608344709,53466.461113942634,
Truss2D,NSGA-II,1,0.017258151242959673,23387.993488463904,
Truss2D,NSGA-II,1,0.013872672256281127,29491.24967094287,
Truss2D,NSGA-II,1,0.028338879767779667,14297.597370693911,
Truss2D,NSGA-II,1,0.020498229676344404,20042.00932263799,
Truss2D,NSGA-II,1,0.005045931754951988,80352.83918272662,
Truss2D,NSGA-II,1,0.019395355412909168,20689.593463951718,
Truss2D,NSGA-II,1,0.006469252758875605,62075.24965723147,
Truss2D,NSGA-II,1,0.005853719027847641,69153.04316327964,
Truss2D,NSGA-II,1,0.022558144761904354,18002.12558389709,
Truss2D,NSGA-II,1,0.011061615746176003,36705.78571663085,
Truss2D,NSGA-II,1,0.04909019243918715,8562.17514785716,
Truss2D,NSGA-II,1,0.02463919495615651,16672.178752876214,
Truss2D,NSGA-II,1,0.033992362561735975,11932.745134859428,
Truss2D,NSGA-II,1,0.009028524817978417,45387.4430378279,
Truss2D,NSGA-II,1,0.02598330770568099,15699.499023014543,
Truss2D,NSGA-II,1,0.011530910015926626,35777.56393012659,
Truss2D,NSGA-II,1,0.004949035277256918,82538.24992378308,
Truss2D,NSGA-II,1,0.01842469291102289,21895.5335043974,
Truss2D,NSGA-II,1,0.011858472317458657,34300.65666652213,
Truss2D,NSGA-II,1,0.0053682223127690075,74633.2474245778,
Truss2D,NSGA-II,1,0.0046238404807395165,86739.1259807883,
Truss2D,NSGA-II,1,0.026836270440266062,14983.812317050611,
Truss2D,NSGA-II,1,0.014761613686441539,27720.49927069616,
Truss2D,NSGA-II,1,0.005275928444212064,77351.85286372181,
Truss2D,NSGA-II,1,0.048296856320931295,8658.81669177872,
Truss2D,NSGA-II,1,0.03328385148626692,12395.162989738348,
Truss2D,NSGA-II,1,0.010511253799481503,38080.61227618648,
Truss2D,NSGA-II,1,0.02920473238823195,13883.315554109071,
Truss2D,NSGA-II,1,0.02516435955181235,15926.668639060626,
Truss2D,NSGA-II,1,0.004817627144057464,83842.05577698901,
Truss2D,NSGA-II,1,0.05040600884889827,8482.521194074636,
Truss2D,NSGA-II,1,0.012324829603676347,33403.872928348625,
Truss2D,NSGA-II,1,0.010083528861824034,39877.64647371991,
Truss2D,NSGA-II,1,0.030541194591737177,13662.14177875442,
Truss2D,NSGA-II,1,0.005726425063824493,71551.43021174394,
Truss2D,NSGA-II,1,0.00427305835496416,95358.72297187783,
Truss2D,NSGA-II,1,0.014838352222573525,27627.38145513836,
Truss2D,NSGA-II,1,0.008719717769652698,46301.280554237,
Truss2D,NSGA-II,1,0.004292454960785266,94006.23940129981,
Truss2D,NSGA-II,1,0.004378224344086545,92068.0512612608,
Truss2D,NSGA-II,1,0.0047326450945045255,85673.88902850194,
Truss2D,NSGA-II,1,0.008113241571993135,49399.18795750263,
Truss2D,NSGA-II,1,0.04355369975399394,9221.212301150968,
Truss2D,NSGA-II,1,0.012603805516682727,32204.364837547677,
Truss2D,NSGA-II,1,0.0067029031340965686,60100.9310093218,
Truss2D,NSGA-II,1,0.03515050473221316,11913.710930042933,
Truss2D,NSGA-II,1,0.008551641805440345,47877.314671631386,
Truss2D,NSGA-II,1,0.007955584907041515,51460.57595969769,
Truss2D,NSGA-II,1,0.00926820283291245,43312.41064474566,
Truss2D,NSGA-II,1,0.007326533722042217,55104.25203127571,
Truss2D,NSGA-II,1,0.02220479238778436,18628.02752481702,
Truss2D,NSGA-II,1,0.0431012711875967,9380.94312432825,
Truss2D,NSGA-II,1,0.041916967073279354,9695.85326559125,
Truss2D,NSGA-II,1,0.020956253004626474,19094.898872424375,
Truss2D,NSGA-II,1,0.0063197499089077906,64520.1806469036,
Truss2D,NSGA-II,1,0.01890967911549091,21462.46030512086,
Truss2D,NSGA-II,1,0.021464072388765867,18918.591624457782,
Truss2D,NSGA-II,1,0.013643385074063798,30261.59495962799,
Truss2D,NSGA-II,1,0.016209352608654543,25058.697141329587,
Truss2D,NSGA-II,1,0.04077895265022677,9924.938054544844,
Truss2D,NSGA-II,1,0.009459395026545896,43128.7596687978,
Truss2D,NSGA-II,1,0.006880873586547943,59661.60162098249,
Truss2D,NSGA-II,1,0.005543715671127774,73779.4584290204,
Truss2D,NSGA-II,1,0.006443784192468816,63935.78441852432,
Truss2D,NSGA-II,1,0.007173975622001762,55871.221934459405,
Truss2D,NSGA-II,1,0.005824191467767147,70805.28899961362,
Truss2D,NSGA-II,1,0.005129298397614325,78333.13481973618,
Truss2D,NSGA-II,1,0.00698791666277941,57853.24460647602,
Truss2D,NSGA-II,1,0.01048834486664488,39231.409307362854,
Truss2D,NSGA-II,1,0.04216639088938785,9601.819654423962,
Truss2D,NSGA-II,1,0.03233989803783738,12401.311243634127,
Truss2D,NSGA-II,1,0.039375570740232915,10235.537100578083,
Truss2D,NSGA-II,1,0.03627073630442143,11094.668458667522,
Truss2D,NSGA-II,1,0.01317079911229765,30994.774670429513,
Truss2D,NSGA-II,1,0.008265005806262233,48565.210132579894,
Truss2D,NSGA-II,1,0.046111912948185035,8754.75965431116,
Truss2D,NSGA-II,1,0.008005259432860111,51315.57703100694,
Truss2D,NSGA-II,1,0.026770080372784142,15036.529553708817,
Truss2D,NSGA-II,1,0.00970785584312276,41325.60950770868,
Truss2D,NSGA-II,1,0.05088001711291419,8454.247357215429,
Truss2D,NSGA-II,1,0.012885456323143396,31259.4122445791,
Truss2D,NSGA-II,1,0.031550440313276584,12702.583721313316,
Truss2D,NSGA-II,1,0.047185374931421914,8696.93285498093,
Truss2D,NSGA-II,1,0.04600079821235907,8783.227366823568,
Truss2D,NSGA-II,1,0.047233309244980023,8680.842665091754,
Truss2D,NSGA-II,1,0.009723797123463001,41289.871283631255,
Truss2D,NSGA-II,1,0.016478565187615014,24751.77933201545,
Truss2D,NSGA-II,1,0.03534862193529671,11391.17373473901,
Truss2D,NSGA-II,1,0.0043751003456113935,92156.92531655892,
Truss2D,NSGA-II,2,0.05151499579331027,8432.740444725227,
Truss2D,NSGA-II,2,0.0040193086071354175,99729.73546403753,
Truss2D,NSGA-II,2,0.006466268970099134,62324.907532018544,
Truss2D,NSGA-II,2,0.0402985974884021,9986.883223014092,
Truss2D,NSGA-II,2,0.03840193775745112,10452.533055276062,
Truss2D,NSGA-II,2,0.011200601181432665,35883.406767522865,
Truss2D,NSGA-II,2,0.01062105398708281,37867.925479620986,
Truss2D,NSGA-II,2,0.019897425701219253,20248.099243348483,
Truss2D,NSGA-II,2,0.008231781647302119,49138.180537061155,
Truss2D,NSGA-II,2,0.04667119890573578,8720.287033417706,
Truss2D,NSGA-II,2,0.004293653229667445,95697.40689646915,
Truss2D,NSGA-II,2,0.005697054110679223,70455.60032633295,
Truss2D,NSGA-II,2,0.008904647516776935,46373.35159205276,
Truss2D,NSGA-II,2,0.004923145864067451,82704.14608087915,
Truss2D,NSGA-II,2,0.0041372453621089655,97827.27532547635,
Truss2D,NSGA-II,2,0.006326353719025464,64809.95862715722,
Truss2D,NSGA-II,2,0.009161468971521603,44224.17341789241,
Truss2D,NSGA-II,2,0.013954310528777355,29019.598037374577,
Truss2D,NSGA-II,2,0.010336791310521735,39367.2183344341,
Truss2D,NSGA-II,2,0.008491127590187943,47336.02006487291,
Truss2D,NSGA-II,2,0.03628110874712691,11100.724697895823,
Truss2D,NSGA-II,2,0.01635768962261819,24857.822580510525,
Truss2D,NSGA-II,2,0.007493056448975906,55375.0465013522,
Truss2D,NSGA-II,2,0.005192653368556942,77453.59455619959,
Truss2D,NSGA-II,2,0.004773220752066177,84210.32507305995,
Truss2D,NSGA-II,2,0.04858782975195079,8570.103783378654,
Truss2D,NSGA-II,2,0.007904168271060392,51013.44846673119,
Truss2D,NSGA-II,2,0.017003011787064197,23799.81659350375,
Truss2D,NSGA-II,2,0.026595138312720198,15106.231239310366,
Truss2D,NSGA-II,2,0.024229465375774473,16845.744724345015,
Truss2D,NSGA-II,2,0.018470200316411667,21805.167127829012,
Truss2D,NSGA-II,2,0.02073479419627666,19329.65301689439,
Truss2D,NSGA-II,2,0.00758796533404779,53514.37839881079,
Truss2D,NSGA-II,2,0.00993135302968969,40663.603865962934,
Truss2D,NSGA-II,2,0.030115284690902983,13338.47934221204,
Truss2D,NSGA-II,2,0.04415965344355825,9077.339743089851,
Truss2D,NSGA-II,2,0.00557890826276678,73196.76950502968,
Truss2D,NSGA-II,2,0.0044384416287451215,90155.29093394199,
Truss2D,NSGA-II,2,0.04997826699763564,8566.655957294697,
Truss2D,NSGA-II,2,0.004661105282735873,86101.37309113918,
Truss2D,NSGA-II,2,0.004355845096835566,93652.37458250512,
Truss2D,NSGA-II,2,0.043078113723535746,9340.921432128915,
Truss2D,NSGA-II,2,0.01168333564978823,34578.71828847932,
Truss2D,NSGA-II,2,0.006751785270275322,59607.874740527994,
Truss2D,NSGA-II,2,0.01243109198645708,32559.522695437743,
Truss2D,NSGA-II,2,0.013309723507869426,30385.18593018767,
Truss2D,NSGA-II,2,0.01213474607804987,34098.88041670218,
Truss2D,NSGA-II,2,0.005852718764232321,69305.83946892295,
Truss2D,NSGA-II,2,0.007129144528826368,57939.674454565626,
Truss2D,NSGA-II,2,0.03420780408649153,11960.286575611264,
Truss2D,NSGA-II,2,0.015070560734205037,26619.222363292625,
Truss2D,NSGA-II,2,0.023342811916574592,17149.031766533095,
Truss2D,NSGA-II,2,0.005339032386512515,76431.377710246,
Truss2D,NSGA-II,2,0.045668833534954864,8861.41253300777,
Truss2D,NSGA-II,2,0.007215175622467859,56766.54767497637,
Truss2D,NSGA-II,2,0.04175836056398277,9716.283103438542,
Truss2D,NSGA-II,2,0.00984966122429096,42156.02360167807,
Truss2D,NSGA-II,2,0.006253323637871221,66232.65494574128,
Truss2D,NSGA-II,2,0.014313403053095131,28029.799180395432,
Truss2D,NSGA-II,2,0.005071010963718788,79884.34494484615,
Truss2D,NSGA-II,2,0.037010159291343075,10867.758959239141,
Truss2D,NSGA-II,2,0.007751573335866781,52088.12122208712,
Truss2D,NSGA-II,2,0.00500314275456647,80256.71746167661,
Truss2D,NSGA-II,2,0.04104187978716188,9912.623112087207,
Truss2D,NSGA-II,2,0.004544186839158526,88583.64045075091,
Truss2D,NSGA-II,2,0.005412199463997285,74579.3596139498,
Truss2D,NSGA-II,2,0.01267548755877479,31585.41082428237,
Truss2D,NSGA-II,2,0.04254112692739271,9549.757931882736,
Truss2D,NSGA-II,2,0.02552936686403286,15677.321565097363,
Truss2D,NSGA-II,2,0.01478317157663581,27413.347926872375,
Truss2D,NSGA-II,2,0.0320529826738866,12485.441772321135,
Truss2D,NSGA-II,2,0.01777425257165682,22610.04316477755,
Truss2D,NSGA-II,2,0.00459165136622869,87481.08894855058,
Truss2D,NSGA-II,2,0.03519605968006617,11413.392385532961,
Truss2D,NSGA-II,2,0.033211474387432036,12076.164711862242,
Truss2D,NSGA-II,2,0.03296413127428956,12221.912486797133,
Truss2D,NSGA-II,2,0.01900576664117816,21100.34958331932,
Truss2D,NSGA-II,2,0.04795735057482228,8595.947162189308,
Truss2D,NSGA-II,2,0.05042982495409429,8476.839718045141,
Truss2D,NSGA-II,2,0.022930051081732683,17752.177475800523,
Truss2D,NSGA-II,2,0.029240918530466897,14160.312254532806,
Truss2D,NSGA-II,2,0.01573043900443597,25816.928185060035,
Truss2D,NSGA-II,2,0.024897872856944607,16313.283971557643,
Truss2D,NSGA-II,2,0.029348445450014832,13699.713068713989,
Truss2D,NSGA-II,2,0.013144613374526444,31007.622901174655,
Truss2D,NSGA-II,2,0.027473906553294902,14673.06409179675,
Truss2D,NSGA-II,2,0.028285913196750986,14219.862037075003,
Truss2D,NSGA-II,2,0.006777812382540008,59364.816015287506,
Truss2D,NSGA-II,2,0.021337297438962052,19216.02796292756,
Truss2D,NSGA-II,2,0.03174856355804971,12694.70255324855,
Truss2D,NSGA-II,2,0.021605034513052665,18620.210393140176,
Truss2D,NSGA-II,2,0.031064932305250106,13282.433504450977,
Truss2D,NSGA-II,2,0.00600574958826136,67607.51333482728,
Truss2D,NSGA-II,2,0.015866051431815596,25632.67659282896,
Truss2D,NSGA-II,2,0.051273194238569325,8440.072534939893,
Truss2D,NSGA-II,2,0.004061437513390147,99575.64829730269,
Truss2D,NSGA-II,2,0.027175548544465935,14984.30160026155,
Truss2D,NSGA-II,2,0.034714932431692457,11533.296351039324,
Truss2D,NSGA-II,2,0.028078929719006114,14322.844658031077,
Truss2D,NSGA-II,2,0.01760238302362704,23378.875382347054,
Truss2D,NSGA-II,3,0.05290746795663248,8432.74042711922,
Truss2D,NSGA-II,3,0.004015614365386354,99978.94761631488,
Truss2D,NSGA-II,3,0.005851705005440906,68640.78051059281,
Truss2D,NSGA-II,3,0.005669230709162502,71774.76210952582,
Truss2D,NSGA-II,3,0.0264798320671324,15439.659736630838,
Truss2D,NSGA-II,3,0.03334102093786723,12198.15322451146,
Truss2D,NSGA-II,3,0.005205921229747262,77762.97145967775,
Truss2D,NSGA-II,3,0.004307370077204869,93185.5415775259,
Truss2D,NSGA-II,3,0.018576253097788466,21706.01171328381,
Truss2D,NSGA-II,3,0.011213981941600856,35801.66797354611,
Truss2D,NSGA-II,3,0.025625760495038487,16894.143319660234,
Truss2D,NSGA-II,3,0.0047129382087590255,85324.38760067114,
Truss2D,NSGA-II,3,0.008757709347140636,47915.52911183755,
Truss2D,NSGA-II,3,0.019723236832327226,20671.296437329547,
Truss2D,NSGA-II,3,0.04882958275766925,8575.087708673445,
Truss2D,NSGA-II,3,0.040198022197195066,10024.46999692204,
Truss2D,NSGA-II,3,0.005442412708968101,74015.14777421353,
Truss2D,NSGA-II,3,0.01191139283572766,34066.33820328877,
Truss2D,NSGA-II,3,0.00710662077866725,57773.04321459772,
Truss2D,NSGA-II,3,0.004934887920662693,83136.42715601902,
Truss2D,NSGA-II,3,0.006165932806216329,65641.70192996434,
Truss2D,NSGA-II,3,0.005364685250277274,75808.62074947258,
Truss2D,NSGA-II,3,0.01319721414680863,30918.604649351095,
Truss2D,NSGA-II,3,0.008798858916807071,45735.14291242109,
Truss2D,NSGA-II,3,0.00734222102651824,54668.105458158534,
Truss2D,NSGA-II,3,0.005029083076632489,80300.79665220348,
Truss2D,NSGA-II,3,0.012541772657181025,32145.459816514747,
Truss2D,NSGA-II,3,0.045870517729269714,8860.134370183197,
Truss2D,NSGA-II,3,0.004145935730536911,97910.95226256197,
Truss2D,NSGA-II,3,0.006376433448586442,63263.529726113426,
Truss2D,NSGA-II,3,0.04346005596304928,9232.901996161077,
Truss2D,NSGA-II,3,0.050202563828983804,8479.067669186441,
Truss2D,NSGA-II,3,0.03889432726747192,10519.583654006447,
Truss2D,NSGA-II,3,0.051619086981266916,8432.740520442856,
Truss2D,NSGA-II,3,0.02726809576268502,14759.994161036237,
Truss2D,NSGA-II,3,0.004446921101451477,90206.40395740212,
Truss2D,NSGA-II,3,0.006641096720752897,61846.326649260234,
Truss2D,NSGA-II,3,0.03196777766519866,12772.376188902157,
Truss2D,NSGA-II,3,0.023177760957696525,17794.362196534625,
Truss2D,NSGA-II,3,0.022690962045917612,17822.5974012506,
Truss2D,NSGA-II,3,0.04243760154065879,9498.051672192398,
Truss2D,NSGA-II,3,0.04695515739361224,8692.670237353826,
Truss2D,NSGA-II,3,0.04769277329840302,8634.555828880655,
Truss2D,NSGA-II,3,0.007940213143910383,51199.92529257614,
Truss2D,NSGA-II,3,0.02972922418191118,13560.47443139107,
Truss2D,NSGA-II,3,0.015156957751001458,26851.742669628453,
Truss2D,NSGA-II,3,0.010657055751487572,39892.49470040114,
Truss2D,NSGA-II,3,0.01806839996424236,22579.39606459602,
Truss2D,NSGA-II,3,0.02793090061155566,14326.892043863818,
Truss2D,NSGA-II,3,0.013490540702641766,29741.751492176034,
Truss2D,NSGA-II,3,0.009132262124617839,44453.062261808685,
Truss2D,NSGA-II,3,0.017134993959488445,24129.93144619163,
Truss2D,NSGA-II,3,0.035613090837469115,11393.643075274553,
Truss2D,NSGA-II,3,0.020757968142158648,19402.276119162805,
Truss2D,NSGA-II,3,0.03046711465928967,13162.837387798478,
Truss2D,NSGA-II,3,0.01665157389409207,24975.85780172154,
Truss2D,NSGA-II,3,0.017597193742392776,23352.13635245311,
Truss2D,NSGA-II,3,0.0218931835309259,19128.947000588258,
Truss2D,NSGA-II,3,0.009540758137488163,42558.9054529171,
Truss2D,NSGA-II,3,0.020334109382972726,20078.372835778704,
Truss2D,NSGA-II,3,0.004639859710786469,87550.64042819604,
Truss2D,NSGA-II,3,0.024273416399265196,17039.528601025548,
Truss2D,NSGA-II,3,0.044910363188544855,8923.840197807474,
Truss2D,NSGA-II,3,0.015879884599476733,26402.720906389404,
Truss2D,NSGA-II,3,0.012220102693526337,33173.004648917595,
Truss2D,NSGA-II,3,0.03429999222717005,11962.244234073192,
Truss2D,NSGA-II,3,0.03841583163704266,10562.664856985626,
Truss2D,NSGA-II,3,0.008121451935251166,49393.79791174276,
Truss2D,NSGA-II,3,0.009863685108658546,41054.629344349945,
Truss2D,NSGA-II,3,0.04431417127811204,9075.19409892453,
Truss2D,NSGA-II,3,0.004987057530032873,81440.75460212013,
Truss2D,NSGA-II,3,0.03744310348736561,10866.877941015851,
Truss2D,NSGA-II,3,0.004181549946201438,96120.75289858326,
Truss2D,NSGA-II,3,0.015948252815484423,25216.493328038123,
Truss2D,NSGA-II,3,0.006892967040314339,58335.991334047365,
Truss2D,NSGA-II,3,0.006284209432466698,65121.05559053986,
Truss2D,NSGA-II,3,0.04112629471035778,9873.991801434458,
Truss2D,NSGA-II,3,0.050849179740215925,8453.322495831419,
Truss2D,NSGA-II,3,0.009334908259446845,43318.15561816145,
Truss2D,NSGA-II,3,0.010009353841183058,40405.92205288778,
Truss2D,NSGA-II,3,0.031199705533378214,12976.435397025514,
Truss2D,NSGA-II,3,0.010663495162266313,38144.89986149601,
Truss2D,NSGA-II,3,0.01111549932057337,37569.67591260197,
Truss2D,NSGA-II,3,0.004583929263366464,88274.01719490929,
Truss2D,NSGA-II,3,0.007389922132537828,54153.3728714046,
Truss2D,NSGA-II,3,0.021731664773745676,19323.9524587869,
Truss2D,NSGA-II,3,0.028864612878005933,14290.911288785728,
Truss2D,NSGA-II,3,0.0139895603731891,28967.39309869729,
Truss2D,NSGA-II,3,0.029107718439121716,14142.795507201714,
Truss2D,NSGA-II,3,0.024650958082068936,16991.642348715122,
Truss2D,NSGA-II,3,0.004038345973041975,99870.49915579398,
Truss2D,NSGA-II,3,0.03647807652695319,10986.03667910773,
Truss2D,NSGA-II,3,0.0044800415645603175,89698.16681460603,
Truss2D,NSGA-II,3,0.007677669066932562,52887.80918430391,
Truss2D,NSGA-II,3,0.007701347600332445,52553.4800234421,
Truss2D,NSGA-II,3,0.014681555893488171,27650.277156929293,
Truss2D,NSGA-II,3,0.0042563726510202494,94911.41790053068,
Truss2D,NSGA-II,3,0.008084717938945819,49704.94579191892,
Truss2D,NSGA-II,3,0.0068159365354138815,60065.634475515835,
Truss2D,NSGA-II,3,0.006763197571047307,60226.86833253265,
Truss2D,NSGA-II,4,0.05802015023140613,8432.740427758881,
Truss2D,NSGA-II,4,0.004055063297151072,99978.95991814256,
Truss2D,NSGA-II,4,0.05645731278006628,8432.740429441608,
Truss2D,NSGA-II,4,0.05236163973048394,8432.74043126552,
Truss2D,NSGA-II,4,0.027268136087922473,14717.73215385856,
Truss2D,NSGA-II,4,0.011825773610580995,35067.898604886504,
Truss2D,NSGA-II,4,0.00895838500476425,44909.39473308743,
Truss2D,NSGA-II,4,0.005215720679018223,76934.50219696545,
Truss2D,NSGA-II,4,0.01597651474350744,26168.80248530408,
Truss2D,NSGA-II,4,0.01472477431919171,27450.775582345206,
Truss2D,NSGA-II,4,0.041082047276890826,10025.334422277037,
Truss2D,NSGA-II,4,0.033563182249569695,11985.617902991966,
Truss2D,NSGA-II,4,0.006110720936111775,65897.15617039344,
Truss2D,NSGA-II,4,0.028595155334598728,14275.116497168357,
Truss2D,NSGA-II,4,0.05086608499888777,8507.918991847611,
Truss2D,NSGA-II,4,0.04558202595748517,8958.994250191974,
Truss2D,NSGA-II,4,0.007910287389351298,52698.65021035909,
Truss2D,NSGA-II,4,0.024033285546960388,16788.30904563106,
Truss2D,NSGA-II,4,0.0051940839942270466,79080.87315902121,
Truss2D,NSGA-II,4,0.04962135475612614,8623.799911430284,
Truss2D,NSGA-II,4,0.008659880917608274,47434.45920355943,
Truss2D,NSGA-II,4,0.008184186699200444,49491.144869128664,
