problema,algoritmo,run,seed,f1,f2,f3
Truss2D,R-NSGA-II,2,44,0.014983862271485683,26761.28981958454,
Truss2D,R-NSGA-II,2,44,0.013893214943760179,28891.342282160516,
Truss2D,R-NSGA-II,2,44,0.01498386227194971,26761.289819299687,
Truss2D,R-NSGA-II,2,44,0.016259162593042775,24742.058996227803,
Truss2D,R-NSGA-II,2,44,0.014983862271914275,26761.28981941265,
Truss2D,R-NSGA-II,2,44,0.013762886463209762,29239.080586243985,
Truss2D,R-NSGA-II,2,44,0.014983862270800176,26761.289820565657,
Truss2D,R-NSGA-II,2,44,0.01357536329370395,29582.46119591412,
Truss2D,R-NSGA-II,2,44,0.014983862270778851,26761.28982152294,
Truss2D,R-NSGA-II,2,44,0.013450330361914519,29900.103315348664,
Truss2D,R-NSGA-II,2,44,0.014983862270634718,26761.289822957384,
Truss2D,R-NSGA-II,2,44,0.0168010468389748,23958.431147470077,
Truss2D,R-NSGA-II,2,44,0.014983862270501224,26761.289823416446,
Truss2D,R-NSGA-II,2,44,0.014983862270186755,26761.2898245483,
Truss2D,R-NSGA-II,2,44,0.013292512837773083,30536.950680424135,
Truss2D,R-NSGA-II,2,44,0.017140865765011178,23398.758440893624,
Truss2D,R-NSGA-II,2,44,0.014983862270175771,26761.2898254822,
Truss2D,R-NSGA-II,2,44,0.014983862270006929,26761.289826026346,
Truss2D,R-NSGA-II,2,44,0.013171268395524825,31058.60421682766,
Truss2D,R-NSGA-II,2,44,0.01498386226946519,26761.28982649392,
Truss2D,R-NSGA-II,2,44,0.012940818632177113,31240.566804449518,
Truss2D,R-NSGA-II,2,44,0.014983862269773243,26761.289826391683,
Truss2D,R-NSGA-II,2,44,0.014983862269441196,26761.28982669501,
Truss2D,R-NSGA-II,2,44,0.017465546526844775,23004.38701157481,
Truss2D,R-NSGA-II,2,44,0.014983862269412295,26761.289826786215,
Truss2D,R-NSGA-II,2,44,0.017616975703931066,22899.29598672793,
Truss2D,R-NSGA-II,2,44,0.014983862269410876,26761.289826790693,
Truss2D,R-NSGA-II,2,44,0.014983862269396063,26761.28982683744,
Truss2D,R-NSGA-II,2,44,0.012637030480907252,31822.931111198945,
Truss2D,R-NSGA-II,2,44,0.0149838622693945,26761.28982684237,
Truss2D,R-NSGA-II,2,44,0.01782743985284828,22620.435730906098,
Truss2D,R-NSGA-II,2,44,0.012418576750142511,32335.756040390123,
Truss2D,R-NSGA-II,2,44,0.014983862269393085,26761.289826846845,
Truss2D,R-NSGA-II,2,44,0.014983862269297784,26761.289827061188,
Truss2D,R-NSGA-II,2,44,0.018331121806683247,22311.238029164007,
Truss2D,R-NSGA-II,2,44,0.012289239227289488,32934.81351482684,
Truss2D,R-NSGA-II,2,44,0.014983862268941012,26761.289827898483,
Truss2D,R-NSGA-II,2,44,0.012198037817626715,33121.28274374065,
Truss2D,R-NSGA-II,2,44,0.014983862268785224,26761.28982881814,
Truss2D,R-NSGA-II,2,44,0.014983862268588232,26761.28982960571,
Truss2D,R-NSGA-II,2,44,0.012083078626653643,33139.34389021604,
Truss2D,R-NSGA-II,2,44,0.018514342059382807,21815.515562854485,
Truss2D,R-NSGA-II,2,44,0.014983862268556067,26761.289829710146,
Truss2D,R-NSGA-II,2,44,0.014983862267873554,26761.289830491565,
Truss2D,R-NSGA-II,2,44,0.011854518168471358,33936.9242134594,
Truss2D,R-NSGA-II,2,44,0.011664034602183126,34394.03128159004,
Truss2D,R-NSGA-II,2,44,0.01498386226613992,26761.28983718473,
Truss2D,R-NSGA-II,2,44,0.01498386226561326,26761.28983903667,
Truss2D,R-NSGA-II,2,44,0.019290480517480866,21129.680143267185,
Truss2D,R-NSGA-II,2,44,0.01498386226485024,26761.289842074773,
Truss2D,R-NSGA-II,2,44,0.019449339955043395,21046.766356365464,
Truss2D,R-NSGA-II,2,44,0.01498386226484881,26761.28984207967,
Truss2D,R-NSGA-II,2,44,0.0113855471850146,35995.277288227575,
Truss2D,R-NSGA-II,2,44,0.014983862264833973,26761.289842126498,
Truss2D,R-NSGA-II,2,44,0.011303264418959399,37043.396748815045,
Truss2D,R-NSGA-II,2,44,0.011180910158439396,37892.90197289557,
Truss2D,R-NSGA-II,2,44,0.014983862264721013,26761.289843080784,
Truss2D,R-NSGA-II,3,45,0.014979042481549918,26751.63971095531,
Truss2D,R-NSGA-II,3,45,0.01497904246976459,26751.639722905096,
Truss2D,R-NSGA-II,3,45,0.014979042463317042,26751.639725907557,
Truss2D,R-NSGA-II,3,45,0.014979042468514517,26751.639723949073,
Truss2D,R-NSGA-II,3,45,0.014979042459530027,26751.63973149128,
Truss2D,R-NSGA-II,3,45,0.014979042456613035,26751.639733745247,
Truss2D,R-NSGA-II,3,45,0.014979042456551553,26751.639733926346,
Truss2D,R-NSGA-II,3,45,0.014979042455634743,26751.639735267803,
Truss2D,R-NSGA-II,3,45,0.015069470754473097,26662.392185421202,
Truss2D,R-NSGA-II,3,45,0.01497904245580142,26751.639735258115,
Truss2D,R-NSGA-II,3,45,0.014890138106273643,27061.72898761192,
Truss2D,R-NSGA-II,3,45,0.014979042441238374,26751.63974411272,
Truss2D,R-NSGA-II,3,45,0.014979042449982124,26751.63974241213,
Truss2D,R-NSGA-II,3,45,0.01497904243493851,26751.639749631973,
Truss2D,R-NSGA-II,3,45,0.0149790424323292,26751.63975408176,
Truss2D,R-NSGA-II,3,45,0.014979042424689124,26751.639757836914,
Truss2D,R-NSGA-II,3,45,0.015209204753950593,26466.9212613468,
Truss2D,R-NSGA-II,3,45,0.01477543310936734,27408.52600177546,
Truss2D,R-NSGA-II,3,45,0.014979042426788968,26751.6397571085,
Truss2D,R-NSGA-II,3,45,0.014979042426747937,26751.639757260993,
Truss2D,R-NSGA-II,3,45,0.01497904242638832,26751.63975756002,
Truss2D,R-NSGA-II,3,45,0.015351698657416044,26332.98143215841,
Truss2D,R-NSGA-II,3,45,0.01497904243187767,26751.639755754437,
Truss2D,R-NSGA-II,3,45,0.014979042431801787,26751.63975603554,
Truss2D,R-NSGA-II,3,45,0.014979042421703476,26751.63976094135,
Truss2D,R-NSGA-II,3,45,0.014530722308436408,27583.417553068586,
Truss2D,R-NSGA-II,3,45,0.015481821451348667,25885.55958675281,
Truss2D,R-NSGA-II,3,45,0.014979042420902946,26751.639763655523,
Truss2D,R-NSGA-II,3,45,0.014979042414051204,26751.639766823453,
Truss2D,R-NSGA-II,3,45,0.014979042413061187,26751.639767400506,
Truss2D,R-NSGA-II,3,45,0.015608903154455862,25702.98998555481,
Truss2D,R-NSGA-II,3,45,0.014979042413997345,26751.63976727498,
Truss2D,R-NSGA-II,3,45,0.014367533037983129,27957.95696423116,
Truss2D,R-NSGA-II,3,45,0.014363056277566472,28218.259449998666,
Truss2D,R-NSGA-II,3,45,0.014979042413966394,26751.639767288772,
Truss2D,R-NSGA-II,3,45,0.01575502335040689,25616.09332845619,
Truss2D,R-NSGA-II,3,45,0.014979042420463646,26751.639765283926,
Truss2D,R-NSGA-II,3,45,0.014979042420252112,26751.639765593634,
Truss2D,R-NSGA-II,3,45,0.01497904241982281,26751.639765818953,
Truss2D,R-NSGA-II,3,45,0.01420684650086701,28471.088284667145,
Truss2D,R-NSGA-II,3,45,0.01497904240763031,26751.639771098693,
Truss2D,R-NSGA-II,3,45,0.014979042410148035,26751.63977051512,
Truss2D,R-NSGA-II,3,45,0.01590543930769077,25478.76594351767,
Truss2D,R-NSGA-II,3,45,0.015924317455072945,25157.971832473875,
Truss2D,R-NSGA-II,3,45,0.014979042407202787,26751.639771946986,
Truss2D,R-NSGA-II,3,45,0.013971482296695956,28774.973764538656,
Truss2D,R-NSGA-II,3,45,0.014979042407171841,26751.639771960785,
Truss2D,R-NSGA-II,3,45,0.014979042407141452,26751.63977207336,
Truss2D,R-NSGA-II,3,45,0.016117541182091574,25029.221160868845,
Truss2D,R-NSGA-II,3,45,0.013829023737470574,29153.37081579265,
Truss2D,R-NSGA-II,3,45,0.014979042412212554,26751.639770291164,
Truss2D,R-NSGA-II,3,45,0.016241213444903424,24675.975746038475,
Truss2D,R-NSGA-II,3,45,0.014979042406474269,26751.639774651376,
Truss2D,R-NSGA-II,3,45,0.014979042401703991,26751.63977713371,
Truss2D,R-NSGA-II,3,45,0.016325846966601644,24561.38632000292,
Truss2D,R-NSGA-II,3,45,0.014979042401246652,26751.6397779916,
Truss2D,R-NSGA-II,3,45,0.01360745257223471,29465.808410822243,
Truss2D,R-NSGA-II,3,45,0.014979042401215129,26751.639778108372,
Truss2D,R-NSGA-II,3,45,0.016530726237488344,24369.317142754546,
Truss2D,R-NSGA-II,3,45,0.014979042406240541,26751.63977612481,
Truss2D,R-NSGA-II,3,45,0.013444390459637086,29834.804452130415,
Truss2D,R-NSGA-II,3,45,0.014979042405961311,26751.639776309577,
Truss2D,R-NSGA-II,3,45,0.014979042400940421,26751.639780421527,
Truss2D,R-NSGA-II,3,45,0.013297817411225293,30088.34700173662,
Truss2D,R-NSGA-II,3,45,0.014979042399306159,26751.63978173032,
Truss2D,R-NSGA-II,3,45,0.014979042399948187,26751.639781569127,
Truss2D,R-NSGA-II,3,45,0.014979042400501455,26751.639781427646,
Truss2D,R-NSGA-II,3,45,0.01679019409819737,23872.07616041809,
Truss2D,R-NSGA-II,3,45,0.017029290194722768,23509.445590553427,
Truss2D,R-NSGA-II,3,45,0.014979042399180109,26751.639782210386,
Truss2D,R-NSGA-II,3,45,0.014979042399170753,26751.639782247927,
Truss2D,R-NSGA-II,3,45,0.013071201690458802,30796.57342496076,
Truss2D,R-NSGA-II,3,45,0.01497904223681556,26751.63991475616,
Truss2D,R-NSGA-II,3,45,0.01734827615380999,23320.33370467247,
Truss2D,R-NSGA-II,3,45,0.014979042223678412,26751.639924856783,
Truss2D,R-NSGA-II,3,45,0.0149790422233009,26751.639926321048,
Truss2D,R-NSGA-II,3,45,0.012858797767945077,31609.183423772523,
